id,name,citations,year,title,url
30,Morgan Ernest,,2017,Body Size Shifts Influence Effects Of Increasing Temperatures On Ectotherm Metabolism,http://scholar.google.com/citations?user=uLElX8AAAAAJ&hl=en&cstart=0&pagesize=100
30,Morgan Ernest,,2014,Macroecology before Macroecology,http://scholar.google.com/citations?user=uLElX8AAAAAJ&hl=en&cstart=0&pagesize=100
30,Morgan Ernest,,2012,Climate Change,http://scholar.google.com/citations?user=uLElX8AAAAAJ&hl=en&cstart=0&pagesize=100
30,Morgan Ernest,,2008,Homeostasis,http://scholar.google.com/citations?user=uLElX8AAAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,332,2009,Birds track their Grinnellian niche through a century of climate change,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,211,2009,Detecting range shifts from historical species occurrences: new perspectives on old data,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,160,2002,Avian response to removal of a forest dominant: consequences of hemlock woolly adelgid infestations,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,147,2012,The push and pull of climate change causes heterogeneous shifts in avian elevational ranges,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,87,2014,Detecting diversity: emerging methods to estimate species diversity,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,52,2013,Cryptic loss of montane avian richness and high community turnover over 100 years,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,48,2015,Global mountain topography and the fate of montane species under climate change,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,45,2014,Biotic impacts of energy development from shale: research priorities and knowledge gaps,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,37,2015,Spatially heterogeneous impact of climate change on small mammals of montane California,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,23,2012,Niche Tracking and Rapid Establishment of Distributional Equilibrium in the House Sparrow Show Potential Responsiveness of Species to Climate Change,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,21,2014,Fine‐and coarse‐filter conservation strategies in a time of climate change,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,20,2013,Ecosystems: Climate change must not blow conservation off course,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,20,2012,A century of avian community turnover in an urban green space in northern California,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,18,2013,Diet and home-range size of California spotted owls in a burned forest,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,17,2014,Variation in home-range size of Black-backed Woodpeckers,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,17,2014,Forest-land use complementarity modifies community structure of a tropical herpetofauna,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,12,2017,Measuring the impact of the pet trade on Indonesian birds,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,10,2014,The role of urban and agricultural areas during avian migration: an assessment of within‐year temporal turnover,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,8,2014,Vulnerability of birds to climate change in California's Sierra Nevada,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,7,2016,Pyrodiversity promotes avian diversity over the decade following forest fire,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,6*,2003,Effects of offshore wind farms on birds,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,5,2015,"An integrated occupancy and space‐use model to predict abundance of imperfectly detected, territorial vertebrates",http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,4,2017,"The role of competition, ecotones, and temperature in the elevational distribution of Himalayan birds",http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,4,2014,Heterogeneity in avian richness-environment relationships along the Pacific Crest Trail,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,3,2016,Experimental evidence for branch-to-bird transfer as a mechanism for avian dispersal of the hemlock woolly adelgid (Hemiptera: Adelgidae),http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,3,2015,Age structure of Black-backed Woodpecker populations in burned forests,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,2,2017,Increasing phenological asynchrony between spring green-up and arrival of migratory birds,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,2,2015,Diversity of great gray owl nest sites and nesting habitats in California,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,1,2014,"Modeling expected density of Black-backed Woodpeckers at the Rim fire, California: a decision-support tool for post-fire management",http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,1,2011,Long-term trends in the avifauna of the Sierra Nevada: community dynamics and species occupancy over a century of climate change,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,2017,Gradual changes in range size accompany long‐term trends in species richness,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,2017,Bumble bee use of post‐fire chaparral in the central Sierra Nevada,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,2017,The pet trade's role in defaunation,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,2017,Camera trap arrays improve detection probability of wildlife: Investigating study design considerations using an empirical dataset,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,2017,Lazarus ecology: Recovering the distribution and migratory patterns of the extinct Carolina parakeet,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,2016,Evaluating temperature as a driver of changing coastal biodiversity,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,2013,"Mismatches in Phenology of Birds and Their Food Due to Climate Change: Big Data, Analytical Challenges, and Scale Sensitivity",http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,2012,Ecological Niches and Geographic Distributions. Monographs in Population Biology No. 49,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,2012,Winged Sentinels: Birds and Climate Change,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,2011,Effects of Climate Change on Birds,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,2010,OOS 44-4: Predicting the ranges of species across time spans relevant to conservation: Species distribution modeling of vertebrates observed by Joseph Grinnell and contemporary resurveys,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,2010,OOS 44-6: Understanding patterns of avian movement over 100 years: The niche perspective,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,,Supplementary Figure S1. Method by which arrival date was estimated from eBrid,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,,Historical Data on Species Occurrence,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,,Explanation and guidance for a decision-support tool to help manage post-fire Black-backed Woodpecker habitat,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2167,Morgan Tingley,,,Toward a generalized framework for the analysis of historical data used in'resurvey'studies,http://scholar.google.com/citations?user=3NcNnn0AAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,862,1985,Testing for independence of observations in animal movements,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,590,2004,Absent or undetected? Effects of non-detection of species occurrence on wildlife–habitat models,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,481,1985,Influence of sampling interval on estimates of home-range size,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,269,1988,Relating body size to the rate of home range use in mammals,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,259,2003,"Body size, niche breadth, and ecologically scaled responses to habitat fragmentation: mammalian predators in an agricultural landscape",http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,237,1999,Habitat fragmentation and the distribution of amphibians: patch and landscape correlates in farmland,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,234,2000,Landscape-level correlates of small-mammal assemblages in forest fragments of farmland,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,222,2003,Responses of ‘resistant’vertebrates to habitat loss and fragmentation: the importance of niche breadth and range boundaries,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,218,1997,On testing for independence of animal movements,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,167,1996,Effect of forest patch area on population attributes of white-footed mice (Peromyscus leucopus) in fragmented landscapes,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,159,1984,Road crossing in Sigmodon hispidus and Microtus ochrogaster,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,144,1990,Operationally defining home range: temporal dependence exhibited by hispid cotton rats,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,128,1998,Effects of forest fragmentation on population attributes of white-footed mice and eastern chipmunks,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,122,2005,Modeling patch occupancy by forest rodents: incorporating detectability and spatial autocorrelation with hierarchically structured data,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,105,2007,DETERMINANTS OF SEED REMOVAL DISTANCE BY SCATTER‐HOARDING RODENTS IN DECIDUOUS FORESTS,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,105,1996,Effects of parturition on home ranges and social affiliations of female white-tailed deer,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,96,1999,Implications of raccoon latrines in the epizootiology of baylisascariasis,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,92,2001,Effects of habitat destruction and resource supplementation in a predator–prey metapopulation model,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,90,1983,Home range indices for the hispid cotton rat (Sigmodon hispidus) in northeastern Kansas,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,84,1991,"Aversive responses of white-tailed deer, Odocoileus virginianus, to predator urines",http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,81,2008,Shifts in bat community structure related to evolved traits and features of human-altered landscapes,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,76,2006,"The roles of landscape context, niche breadth, and range boundaries in predicting species responses to habitat alteration",http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,72,2006,Community structure and differential responses of aquatic turtles to agriculturally induced habitat fragmentation,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,71,2004,Home range and movements of long-tailed weasels in a landscape fragmented by agriculture,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,69,2003,Population consequences of movement decisions in a patchy landscape,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,68,2003,Forces structuring tree squirrel communities in landscapes fragmented by agriculture: species differences in perceptions of forest connectivity and carrying capacity,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,68,1998,Raccoon latrine structure and its potential role in transmission of Baylisascaris procyonis to vertebrates,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,66,1986,The importance of statistical power when testing for independence in animal movements,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,65,1984,"Body size, breeding season length, and life history tactics of lagomorphs",http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,63,2006,Linking the concept of scale to studies of biological diversity: evolving approaches and tools,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,63,2000,Selection of mast by granivorous rodents of the central hardwood forest region,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,61,1995,Spatial dynamics of fox squirrels (Sciurus niger) in fragmented landscapes,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,61,1990,Long-term dynamics of an early successional small mammal community,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,60,1995,Ecology of urban and suburban white-tailed deer,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,59,1997,Capture-induced stress in white-tailed deer,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,59,1994,Biogeography of woody plant chemical defense against snowshoe hare browsing: comparison of Alaska and eastern North America,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,59,1990,"Reducing Deer Damage to Yews and Apple Trees: Testing Big Game Repellent®,< tex-math> \rmRO^∙</tex-math> pel®, and Soap as Repellents",http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,56,2005,Merging spatial and temporal structure within a metapopulation model,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,56,2001,Importance of biogeography and ontogeny of woody plants in winter herbivory by mammals,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,54,2007,Explaining movement decisions of forest rodents in fragmented landscapes,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,52,2001,Seed preferences and foraging by granivores at raccoon latrines in the transmission dynamics of the raccoon roundworm (Baylisascaris procyonis),http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,52,1992,Home-range attributes and spatial structure of woodchuck populations,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,50,2014,Accounting for imperfect detection in ecology: a quantitative review,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,49,2007,Toward ecologically explicit null models of nestedness,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,49,1991,Modifying Scent‐Marking Behavior to Reduce Woodchuck Damage to Fruit Trees,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,47,2006,Estimating probabilities of detection for bat echolocation calls: an application of the double-observer method,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,46,2011,Acoustic identification of bats in the eastern United States: a comparison of parametric and nonparametric methods,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,45,1991,Identification of volatile components of bobcat (Lynx rufus) urine,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,44,1989,Differences in home-range size between sexes of Microtus ochrogaster,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,42,2006,A spatially structured metapopulation model with patch dynamics,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,42,2001,Changes in transmission of Baylisascarisprocyonis to intermediate hosts as a function of spatial scale,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,42,1998,Nutritional condition and fertility of white-tailed deer (Odocoileus virginianus) from areas with contrasting histories of hunting,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,41,2004,Field comparison of removal and modified double-observer modeling for estimating detectability and abundance of birds,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,40,2009,"Plant toxicity, adaptive herbivory, and plant community dynamics",http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,39,2011,Estimating utilization distributions with kernel versus local convex hull methods,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,39,1994,Latitudinal patterns in consumption of woody plants by snowshoe hares in the eastern United States,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,38,2007,Importance of fragmentation-tolerant species as seed dispersers in disturbed landscapes,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,38,2003,Food-hoarding behavior of gray squirrels and North American red squirrels in the central hardwoods region: implications for forest regeneration,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,38,1987,Home range dynamics and activity patterns of Microtus ochrogaster and Synaptomys cooperi in syntopy,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,35,2003,Patch occupancy of North American mammals: is patchiness in the eye of the beholder?,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,35,1998,Modeling population responses of North American tree squirrels to agriculturally induced fragmentation of forests,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,34,2001,Assessing competition between forest rodents in a fragmented landscape of midwestern USA,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,32,2014,Mast species composition alters seed fate in North American rodent‐dispersed hardwoods,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,31,1986,Home range-body mass allometry in rabbits and hares (Leporidae),http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,30,2006,Nut selection by captive blue jays: importance of availability and implications for seed dispersal,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,30,1997,Dose determination and efficacy of remotely delivered norgestomet implants on contraception of white-tailed deer,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,29,2011,"Cache placement, pilfering, and a recovery advantage in a seed-dispersing rodent: could predation of scatter hoarders contribute to seedling establishment?",http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,29,1991,Influence of Marmota monax on vegetation in hayfields,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,28,2007,Ecological considerations for landscape-level management of bats,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,28,1982,Habitat features influencing use of farmstead shelterbelts by the eastern cottontail (Sylvilagus floridanus),http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,26,2012,American chestnut past and future: implications of restoration for resource pulses and consumer populations of eastern US forests,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,26,1997,Remotely delivered prostaglandin f 2α implants terminate pregnancy in white-tailed deer,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,24,2006,Modeling the impact of plant toxicity on plant–herbivore dynamics,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,24,2002,"Gray matters in ecology: dynamics of pattern, process, and scientific progress",http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,23,2007,Testing the generality of patch and landscape-level predictors of tree squirrel occurrence at a regional scale,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,23,1986,Foraging decisions of American robins: somatic and reproductive tradeoffs,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,22,2011,Small mammal responses to forest management for oak regeneration in southern Indiana,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,22,1982,Eastern cottontail use of fragmented farmland habitat,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,21,1990,Common components of orchard ground cover selected as food by captive woodchucks,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,20,2007,The effects of matrix structure on movement decisions of meadow voles (Microtus pennsylvanicus),http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,20,2007,Correlates of interspecific synchrony and interannual variation in seed production by deciduous trees,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,20,1996,Ballistics of a biobullet delivery system,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,18,2009,Fire drives transcontinental variation in tree birch defense against browsing by snowshoe hares,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,18,2003,The anatomy of a range expansion: changes in cranial morphology and rates of energy extraction for North American red squirrels from different latitudes,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,18,1984,Winter use of insular habitat patches by the eastern cottontail,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,17,2009,Troublesome toxins: time to re-think plant-herbivore interactions in vertebrate ecology,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,17,1988,Strategies for reducing wildlife damage in orchards.,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,16,2010,Exploring the “nutrient hot spot” hypothesis at trees used by bats,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,16,2005,Resource selection and predation of North American red squirrels in deciduous forest fragments,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,16,2004,Modeling interactions of private ownership and biological diversity: an architecture for landscapes with sharp edges,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,16,1998,Selection of mature growth stages of coniferous browse in temperate forests by white-tailed deer (Odocoileus virginianus),http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,16,1997,"Public involvement, science, management, and the overabundance of deer: Can we avoid a hostage crisis?",http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,16,1991,Spotted fever group rickettsiae or Borrelia burgdorferi in Ixodes cookei (Ixodidae) in Connecticut.,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,15,2017,Seed fate and decision‐making processes in scatter‐hoarding rodents,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,15,2013,Management of raccoon roundworm in free‐ranging raccoon populations via anthelmintic baiting,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,15,2009,Multiscale perspectives on occupancy of meadow jumping mice in landscapes dominated by agriculture,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
2512,Robert K. Swihart,15,2009,Modeling patch occupancy: relative performance of ecologically scaled landscape indices,http://scholar.google.com/citations?user=FXbj0OQAAAAJ&hl=en&cstart=0&pagesize=100
